invoice_id,customer_id,product_id,quantity,invoice_date,unit_price,line_total
INV000460,C00011,P01821,11,2024-07-04,17.31,190.41
INV000461,C00011,P00314,2,2025-05-15,181.49,362.98
INV000462,C00011,P05144,5,2023-03-01,617.67,3088.35
INV000463,C00011,P02190,48,2023-05-23,24.96,1198.08
INV000464,C00011,P00424,5,2023-06-21,447.94,2239.70
INV000465,C00011,P05264,3,2023-03-05,234.29,702.87
INV000466,C00011,P04849,19,2025-06-22,31.70,602.30
INV000467,C00011,P01020,14,2025-02-13,96.28,1347.92
INV000468,C00011,P00388,2,2024-07-11,172.87,345.74
INV000469,C00011,P00418,4,2023-02-12,165.68,662.72
INV000470,C00011,P00183,5,2025-08-20,204.44,1022.20
INV000471,C00011,P05115,5,2023-11-28,408.32,2041.60
INV000472,C00011,P01245,18,2024-05-16,19.17,345.06
INV000473,C00011,P01064,8,2023-06-23,20.03,160.24
INV000474,C00012,P01028,22,2024-12-25,4.76,104.72
INV000475,C00012,P00230,1,2023-11-18,74.91,74.91
INV000476,C00012,P01436,96,2024-12-03,41.03,3938.88
INV000477,C00012,P00230,2,2023-05-29,85.61,171.22
INV000478,C00012,P04225,50,2023-03-23,6.32,316.00
INV000479,C00012,P05312,13,2024-07-13,16.86,219.18
INV000480,C00012,P04453,14,2023-07-30,96.10,1345.40
INV000481,C00012,P00145,1,2024-01-10,229.44,229.44
INV000482,C00012,P00121,2,2025-07-09,228.58,457.16
INV000483,C00012,P00484,4,2024-01-05,289.32,1157.28
INV000484,C00012,P01271,22,2024-01-13,21.18,465.96
INV000485,C00012,P01221,12,2024-05-03,70.72,848.64
INV000486,C00012,P04376,24,2025-05-31,47.89,1149.36
INV000487,C00012,P01402,51,2025-10-14,51.00,2601.00
INV000488,C00012,P05090,5,2025-11-22,354.90,1774.50
INV000489,C00012,P00334,2,2025-09-15,136.99,273.98
INV000490,C00012,P01011,12,2024-01-26,84.01,1008.12
INV000491,C00012,P04293,38,2025-04-17,12.96,492.48
INV000492,C00012,P04685,8,2024-07-14,17.97,143.76
INV000493,C00012,P04834,23,2025-07-18,27.51,632.73
INV000494,C00012,P02112,88,2023-05-07,42.52,3741.76
INV000495,C00012,P00053,5,2023-03-01,141.76,708.80
INV000496,C00012,P02238,81,2024-04-13,26.77,2168.37
INV000497,C00012,P00080,1,2023-05-24,57.76,57.76
INV000498,C00012,P01777,73,2023-03-29,49.49,3612.77
INV000499,C00012,P01632,62,2025-08-18,39.67,2459.54
INV000500,C00012,P04521,15,2024-05-05,7.64,114.60
INV000501,C00012,P02060,14,2024-04-16,83.63,1170.82
INV000502,C00012,P04692,15,2023-11-12,32.55,488.25
INV000503,C00012,P04223,49,2025-08-26,7.37,361.13
INV000504,C00012,P05087,4,2023-05-30,60.13,240.52
INV000505,C00012,P04092,47,2024-04-17,17.32,814.04
INV000506,C00012,P04158,14,2025-11-05,55.51,777.14
INV000507,C00012,P01486,37,2025-06-03,42.47,1571.39
INV000508,C00012,P00753,6,2023-03-11,45.82,274.92
INV000509,C00012,P00248,3,2024-07-30,145.68,437.04
INV000510,C00012,P05094,5,2024-03-11,230.24,1151.20
INV000511,C00012,P04780,15,2025-11-25,75.97,1139.55
INV000512,C00012,P04818,23,2025-04-14,35.74,822.02
INV000513,C00012,P00420,3,2024-10-01,442.66,1327.98
INV000514,C00012,P01797,66,2023-08-11,49.73,3282.18
INV000515,C00012,P00175,4,2025-04-27,109.73,438.92
INV000516,C00012,P01796,79,2023-09-04,28.22,2229.38
INV000517,C00012,P01416,49,2025-06-11,46.55,2280.95
INV000518,C00012,P01155,14,2025-08-25,18.85,263.90
INV000519,C00012,P05115,2,2025-07-15,380.38,760.76
INV000520,C00012,P04429,34,2023-08-07,56.95,1936.30
INV000521,C00012,P01470,96,2023-08-08,69.02,6625.92
INV000522,C00012,P00405,2,2025-07-08,156.21,312.42
INV000523,C00012,P04565,23,2023-10-10,12.70,292.10
INV000524,C00012,P05081,3,2024-05-20,121.20,363.60
INV000525,C00012,P04716,23,2023-10-06,19.57,450.11
INV000526,C00012,P01903,71,2025-03-16,35.54,2523.34
INV000527,C00012,P00094,3,2024-10-05,230.48,691.44
INV000528,C00012,P01552,44,2025-07-27,56.32,2478.08
INV000529,C00012,P01173,11,2025-04-03,60.27,662.97
INV000530,C00012,P04652,47,2025-11-11,15.03,706.41
INV000531,C00012,P01161,19,2025-11-03,55.43,1053.17
INV000532,C00012,P04629,10,2023-04-17,12.64,126.40
INV000533,C00012,P04126,17,2023-12-02,20.65,351.05
INV000534,C00012,P05300,23,2025-12-26,11.69,268.87
INV000535,C00012,P04753,12,2023-11-22,16.95,203.40
INV000536,C00012,P00531,25,2025-05-09,58.50,1462.50
INV000537,C00012,P00230,1,2025-08-01,84.48,84.48
INV000538,C00012,P04138,43,2025-07-21,12.62,542.66
INV000539,C00012,P01513,25,2023-07-09,34.78,869.50
INV000540,C00012,P04447,32,2023-04-05,132.36,4235.52
INV000541,C00012,P00818,16,2023-02-21,50.61,809.76
INV000542,C00012,P01403,89,2024-12-19,34.08,3033.12
INV000543,C00012,P00104,5,2024-05-23,191.16,955.80
INV000544,C00012,P04110,28,2025-02-12,18.10,506.80
INV000545,C00012,P00902,13,2023-08-04,19.85,258.05
INV000546,C00012,P04679,5,2023-08-10,23.74,118.70
INV000547,C00012,P04550,39,2023-08-03,5.81,226.59
INV000548,C00012,P05117,3,2025-06-07,152.00,456.00
INV000549,C00012,P01430,43,2025-01-10,20.61,886.23
INV000550,C00012,P04137,16,2023-12-09,17.62,281.92
INV000551,C00012,P04553,11,2025-11-18,5.30,58.30
INV000552,C00012,P00650,22,2023-02-24,41.34,909.48
INV000553,C00012,P00806,4,2023-10-20,45.75,183.00
INV000554,C00012,P00707,3,2024-07-24,32.12,96.36
INV000555,C00012,P00034,4,2023-04-02,149.17,596.68
INV000556,C00012,P00827,23,2025-08-08,151.31,3480.13
INV000557,C00012,P04352,11,2025-08-27,18.24,200.64
INV000558,C00012,P00295,3,2023-10-30,186.79,560.37
INV000559,C00012,P05141,4,2023-10-27,952.34,3809.36
INV000560,C00012,P04282,8,2025-09-16,7.14,57.12
INV000561,C00012,P04311,33,2025-09-18,18.03,594.99
INV000562,C00012,P02092,63,2025-09-05,31.12,1960.56
INV000563,C00012,P01739,54,2023-11-16,18.58,1003.32
INV000564,C00013,P00192,3,2023-06-05,410.94,1232.82
INV000565,C00013,P00179,1,2024-07-07,117.75,117.75
INV000566,C00013,P02032,24,2025-06-30,43.85,1052.40
INV000567,C00013,P04221,20,2024-07-29,11.23,224.60
INV000568,C00013,P04652,37,2023-07-10,16.25,601.25
INV000569,C00013,P04677,6,2023-12-05,50.23,301.38
INV000570,C00013,P00816,12,2024-04-01,21.95,263.40
INV000571,C00013,P04710,24,2024-03-16,23.56,565.44
INV000572,C00013,P05076,4,2025-01-11,171.13,684.52
INV000573,C00013,P04127,40,2023-06-09,14.70,588.00
INV000574,C00013,P04855,19,2023-04-19,19.18,364.42
INV000575,C00013,P04475,20,2024-03-09,112.06,2241.20
INV000576,C00013,P04171,24,2024-09-12,57.04,1368.96
INV000577,C00013,P01614,78,2023-07-06,29.21,2278.38
INV000578,C00013,P04119,12,2023-12-11,18.18,218.16
INV000579,C00013,P01647,72,2025-08-19,33.88,2439.36
INV000580,C00013,P04405,31,2024-09-17,46.61,1444.91
INV000581,C00013,P04219,37,2024-06-17,8.02,296.74
INV000582,C00013,P01100,14,2024-04-18,22.68,317.52
INV000583,C00013,P01798,33,2025-09-07,58.95,1945.35
INV000584,C00013,P05155,2,2025-07-28,1040.82,2081.64
INV000585,C00014,P01498,93,2023-06-21,47.34,4402.62
INV000586,C00014,P01982,55,2024-04-13,127.13,6992.15
INV000587,C00014,P02163,54,2023-08-23,68.89,3720.06
INV000588,C00014,P04372,30,2023-10-12,69.66,2089.80
INV000589,C00014,P01638,38,2025-04-07,32.64,1240.32
INV000590,C00014,P00564,3,2024-11-26,35.79,107.37
INV000591,C00014,P01895,77,2025-06-17,105.40,8115.80
INV000592,C00014,P04651,43,2023-07-02,18.33,788.19
INV000593,C00014,P01875,78,2025-08-13,102.20,7971.60
INV000594,C00014,P05266,12,2024-07-18,275.49,3305.88
INV000595,C00014,P00626,19,2024-10-27,13.18,250.42
INV000596,C00014,P00762,17,2023-09-14,37.34,634.78
INV000597,C00014,P01294,83,2025-04-06,37.03,3073.49
INV000598,C00014,P04697,6,2023-07-25,49.91,299.46
INV000599,C00014,P01043,12,2023-09-26,17.24,206.88
INV000600,C00014,P00713,3,2023-01-12,24.69,74.07
INV000601,C00014,P00122,5,2025-07-15,244.77,1223.85
INV000602,C00014,P00222,1,2023-07-03,507.10,507.10
INV000603,C00014,P00270,1,2023-10-19,197.96,197.96
INV000604,C00014,P04376,46,2025-07-13,51.85,2385.10
INV000605,C00014,P05284,7,2025-03-03,99.90,699.30
INV000606,C00014,P01536,79,2023-06-29,31.89,2519.31
INV000607,C00014,P04731,12,2024-10-05,18.69,224.28
INV000608,C00014,P04078,31,2025-10-09,21.29,659.99
INV000609,C00014,P00500,16,2025-09-24,36.90,590.40
INV000610,C00014,P00252,4,2025-11-18,205.67,822.68
INV000611,C00014,P00165,1,2024-04-19,188.67,188.67
INV000612,C00014,P00069,2,2024-10-25,113.47,226.94
INV000613,C00014,P00018,5,2023-07-07,215.55,1077.75
INV000614,C00014,P02131,49,2024-05-08,30.68,1503.32
INV000615,C00014,P04119,5,2023-07-18,18.86,94.30
INV000616,C00014,P00138,1,2025-10-11,261.86,261.86
INV000617,C00014,P00361,3,2025-10-18,80.06,240.18
INV000618,C00014,P04826,20,2023-03-30,12.07,241.40
INV000619,C00014,P04479,37,2024-10-12,99.31,3674.47
INV000620,C00014,P00093,5,2025-05-03,179.57,897.85
INV000621,C00014,P01331,99,2023-05-26,53.03,5249.97
INV000622,C00015,P04789,2,2023-08-27,24.08,48.16
INV000623,C00015,P02336,41,2025-07-06,34.42,1411.22
INV000624,C00015,P02812,9,2024-06-15,4.88,43.92
INV000625,C00015,P02933,6,2025-08-13,230.04,1380.24
INV000626,C00015,P02567,12,2025-01-19,73.73,884.76
INV000627,C00015,P02640,24,2023-11-24,72.21,1733.04
INV000628,C00015,P02493,24,2023-11-13,45.35,1088.40
INV000629,C00015,P01090,13,2024-11-27,46.41,603.33
INV000630,C00015,P04813,7,2024-08-09,32.92,230.44
INV000631,C00015,P02963,2,2024-08-20,286.68,573.36
INV000632,C00015,P02966,4,2025-09-06,196.97,787.88
INV000633,C00015,P02531,13,2024-05-28,35.69,463.97
INV000634,C00015,P04860,14,2024-01-21,11.15,156.10
INV000635,C00015,P02957,24,2024-08-02,191.09,4586.16
INV000636,C00015,P02686,12,2025-09-25,11.86,142.32
INV000637,C00015,P02751,13,2023-12-09,15.14,196.82
INV000638,C00015,P02864,20,2025-08-19,16.72,334.40
INV000639,C00015,P05161,1,2025-03-19,889.78,889.78
INV000640,C00015,P02592,6,2025-04-17,29.04,174.24
INV000641,C00015,P02794,25,2023-06-12,28.12,703.00
INV000642,C00015,P02709,12,2025-01-18,13.18,158.16
INV000643,C00015,P02456,12,2025-09-25,47.44,569.28
INV000644,C00015,P02937,14,2023-11-09,225.03,3150.42
INV000645,C00015,P02607,48,2025-07-15,61.25,2940.00
INV000646,C00015,P02591,8,2023-06-24,80.14,641.12
INV000647,C00015,P02894,9,2024-04-22,48.45,436.05
INV000648,C00015,P02865,8,2025-06-08,12.36,98.88
INV000649,C00015,P00558,5,2024-03-07,57.40,287.00
INV000650,C00015,P00622,23,2025-03-14,19.36,445.28
INV000651,C00015,P02902,18,2024-05-16,40.54,729.72
INV000652,C00016,P04302,11,2024-11-19,8.59,94.49
INV000653,C00016,P01083,4,2025-10-07,10.94,43.76
INV000654,C00016,P01303,37,2023-04-24,67.67,2503.79
INV000655,C00016,P00149,4,2023-03-16,184.24,736.96
INV000656,C00016,P00980,7,2023-05-10,106.07,742.49
INV000657,C00016,P02069,41,2025-09-15,50.69,2078.29
INV000658,C00016,P00452,2,2023-06-08,183.13,366.26
INV000659,C00016,P00595,20,2025-12-29,13.18,263.60
INV000660,C00016,P00935,20,2023-08-22,41.25,825.00
INV000661,C00016,P04764,10,2023-10-30,27.80,278.00
INV000662,C00016,P00146,2,2023-10-20,110.63,221.26
INV000663,C00016,P00778,7,2024-11-17,43.26,302.82
INV000664,C00016,P05094,5,2023-03-27,233.83,1169.15
INV000665,C00016,P00016,5,2025-03-19,159.33,796.65
INV000666,C00016,P00873,24,2024-03-18,167.75,4026.00
INV000667,C00016,P00328,1,2024-05-04,125.33,125.33
INV000668,C00016,P01283,23,2023-06-18,12.25,281.75
INV000669,C00016,P00660,18,2023-12-23,28.59,514.62
INV000670,C00016,P04305,50,2023-01-12,11.56,578.00
INV000671,C00016,P00031,3,2024-07-05,132.08,396.24
INV000672,C00016,P02253,70,2024-09-20,11.06,774.20
INV000673,C00016,P02265,35,2024-08-03,23.51,822.85
INV000674,C00016,P01238,15,2024-10-01,40.52,607.80
INV000675,C00016,P01536,53,2023-07-04,33.56,1778.68
INV000676,C00016,P00227,2,2025-06-01,228.09,456.18
INV000677,C00016,P00873,21,2025-07-27,166.02,3486.42
INV000678,C00016,P00956,11,2023-08-29,34.33,377.63
INV000679,C00016,P01124,14,2023-03-09,47.47,664.58
INV000680,C00016,P00809,18,2024-06-04,69.58,1252.44
INV000681,C00016,P00188,1,2024-08-24,404.47,404.47
INV000682,C00016,P01055,16,2025-03-16,6.56,104.96
INV000683,C00016,P05353,21,2025-02-21,37.86,795.06
INV000684,C00016,P02205,18,2024-04-25,13.73,247.14
INV000685,C00016,P04160,29,2025-01-25,72.81,2111.49
INV000686,C00016,P00107,1,2025-11-18,144.46,144.46
INV000687,C00016,P00692,16,2025-08-26,88.60,1417.60
INV000688,C00016,P04562,38,2025-04-20,11.85,450.30
INV000689,C00016,P00049,3,2023-07-30,124.70,374.10
INV000690,C00016,P02202,32,2024-05-10,21.11,675.52
INV000691,C00016,P04736,10,2024-08-24,9.19,91.90
INV000692,C00016,P01420,21,2024-10-16,38.31,804.51
INV000693,C00016,P04767,16,2024-12-23,70.65,1130.40
INV000694,C00016,P00313,2,2024-05-06,124.18,248.36
INV000695,C00016,P02094,61,2024-03-19,76.45,4663.45
INV000696,C00016,P00994,13,2025-10-28,38.11,495.43
INV000697,C00016,P01987,73,2025-03-02,116.94,8536.62
INV000698,C00016,P00925,13,2024-06-09,29.63,385.19
INV000699,C00016,P00374,1,2025-04-19,103.63,103.63
INV000700,C00016,P00140,1,2023-05-19,305.06,305.06
INV000701,C00016,P00209,2,2023-06-28,351.59,703.18
INV000702,C00016,P00021,1,2025-07-12,147.47,147.47
INV000703,C00016,P00405,5,2024-05-17,166.10,830.50
INV000704,C00016,P01360,17,2023-03-05,50.64,860.88
INV000705,C00016,P00004,5,2025-08-27,238.56,1192.80
INV000706,C00016,P00059,2,2024-11-01,94.02,188.04
INV000707,C00016,P00188,1,2023-09-18,366.49,366.49
INV000708,C00016,P00222,3,2023-02-23,509.95,1529.85
INV000709,C00016,P02025,16,2024-12-27,76.06,1216.96
INV000710,C00016,P04741,21,2023-03-17,19.96,419.16
INV000711,C00016,P01055,19,2023-08-31,6.64,126.16
INV000712,C00016,P00038,2,2024-07-24,230.73,461.46
INV000713,C00016,P00622,12,2024-09-25,18.66,223.92
INV000714,C00016,P00940,18,2025-03-06,18.76,337.68
INV000715,C00016,P04328,21,2023-03-02,13.42,281.82
INV000716,C00016,P02260,22,2024-09-22,18.77,412.94
INV000717,C00016,P01137,18,2023-12-04,51.59,928.62
INV000718,C00016,P00770,18,2024-10-01,20.18,363.24
INV000719,C00016,P04501,39,2024-12-04,131.31,5121.09
INV000720,C00016,P00452,2,2025-05-26,163.17,326.34
INV000721,C00016,P01863,19,2024-08-06,66.62,1265.78
INV000722,C00016,P01519,88,2025-06-21,57.71,5078.48
INV000723,C00016,P04732,16,2024-12-15,21.50,344.00
INV000724,C00016,P00880,17,2024-06-30,147.47,2506.99
INV000725,C00016,P00126,5,2025-09-09,116.61,583.05
INV000726,C00016,P00092,4,2024-07-10,159.29,637.16
INV000727,C00016,P05345,8,2024-08-29,31.83,254.64
INV000728,C00016,P01774,100,2025-06-18,28.74,2874.00
INV000729,C00016,P05093,2,2024-09-23,215.09,430.18
INV000730,C00016,P01342,26,2024-05-12,76.09,1978.34
INV000731,C00016,P04273,31,2024-11-17,12.49,387.19
INV000732,C00016,P01442,26,2024-08-25,45.63,1186.38
INV000733,C00016,P00220,4,2023-04-15,352.30,1409.20
INV000734,C00016,P00522,17,2025-07-02,25.72,437.24
INV000735,C00016,P00393,1,2023-06-12,54.94,54.94
INV000736,C00016,P00472,1,2025-05-24,317.43,317.43
INV000737,C00016,P01048,6,2023-08-16,5.07,30.42
INV000738,C00016,P04432,49,2025-08-31,50.99,2498.51
INV000739,C00016,P01143,7,2023-05-22,48.74,341.18
INV000740,C00016,P02016,84,2024-04-07,88.96,7472.64
INV000741,C00016,P00868,13,2023-07-11,119.07,1547.91
INV000742,C00016,P04750,18,2023-12-27,14.98,269.64
INV000743,C00016,P04085,19,2024-07-05,23.76,451.44
INV000744,C00016,P04763,22,2023-04-08,33.97,747.34
INV000745,C00016,P01439,89,2023-04-09,24.88,2214.32
INV000746,C00016,P04172,44,2025-03-04,62.25,2739.00
INV000747,C00017,P02771,5,2025-05-08,21.74,108.70
INV000748,C00017,P02413,14,2023-09-17,21.21,296.94
INV000749,C00017,P02753,10,2024-05-25,7.58,75.80
INV000750,C00017,P02738,5,2023-08-21,18.06,90.30
INV000751,C00017,P02355,17,2024-08-24,41.64,707.88
INV000752,C00017,P04828,7,2025-02-08,24.05,168.35
INV000753,C00017,P02965,7,2025-01-06,328.82,2301.74
INV000754,C00017,P02414,15,2024-07-01,20.37,305.55
INV000755,C00017,P02570,25,2023-12-21,86.29,2157.25
INV000756,C00017,P02952,21,2023-08-05,148.58,3120.18
INV000757,C00017,P02759,18,2025-06-30,16.83,302.94
INV000758,C00018,P03948,5,2024-04-08,115.78,578.90
INV000759,C00018,P00068,1,2024-09-04,65.25,65.25
INV000760,C00018,P04688,23,2025-04-15,40.06,921.38
INV000761,C00018,P04035,3,2024-07-30,59.60,178.80
INV000762,C00018,P00943,21,2023-10-06,34.16,717.36
INV000763,C00018,P03962,3,2023-11-08,111.95,335.85
INV000764,C00018,P04761,20,2023-08-25,36.25,725.00
INV000765,C00018,P03897,5,2023-09-02,35.95,179.75
INV000766,C00018,P03842,24,2025-11-17,19.27,462.48
INV000767,C00018,P04035,4,2024-05-03,57.26,229.04
INV000768,C00018,P03923,4,2023-12-17,278.66,1114.64
INV000769,C00018,P03884,1,2024-02-17,18.03,18.03
INV000770,C00018,P04062,1,2025-10-23,90.34,90.34
INV000771,C00018,P04046,1,2023-04-28,71.48,71.48
INV000772,C00018,P00285,4,2025-08-17,177.99,711.96
INV000773,C00018,P04029,3,2023-03-10,36.59,109.77
INV000774,C00018,P03910,1,2023-05-10,129.23,129.23
INV000775,C00018,P04005,3,2023-05-08,44.05,132.15
INV000776,C00018,P01119,3,2024-04-29,48.59,145.77
INV000777,C00018,P03924,3,2024-02-19,93.81,281.43
INV000778,C00018,P03573,1,2023-03-30,7.85,7.85
INV000779,C00018,P00842,22,2024-01-15,145.83,3208.26
INV000780,C00018,P00326,3,2025-12-13,64.66,193.98
INV000781,C00019,P05363,15,2024-04-29,33.58,503.70
INV000782,C00019,P00923,3,2025-10-01,20.17,60.51
INV000783,C00019,P00339,4,2025-09-27,180.69,722.76
INV000784,C00019,P00556,4,2023-03-09,36.38,145.52
INV000785,C00019,P04825,24,2023-04-20,24.98,599.52
INV000786,C00019,P01137,22,2025-11-27,50.91,1120.02
INV000787,C00019,P00203,1,2023-10-14,497.45,497.45
INV000788,C00019,P00319,3,2023-03-23,174.66,523.98
INV000789,C00019,P04379,44,2023-05-20,64.17,2823.48
INV000790,C00019,P01225,10,2025-07-13,27.12,271.20
INV000791,C00019,P05309,2,2024-10-09,9.67,19.34
INV000792,C00019,P01996,26,2024-04-02,87.54,2276.04
INV000793,C00019,P01028,25,2023-07-11,5.22,130.50
INV000794,C00019,P00680,23,2024-07-18,111.61,2567.03
INV000795,C00019,P02024,35,2025-07-01,95.78,3352.30
INV000796,C00019,P02100,80,2023-05-05,63.10,5048.00
INV000797,C00019,P01284,10,2025-05-17,39.72,397.20
INV000798,C00019,P01609,15,2025-06-18,30.10,451.50
INV000799,C00019,P00200,2,2023-07-14,363.44,726.88
INV000800,C00019,P01747,68,2024-06-10,52.09,3542.12
INV000801,C00019,P04363,40,2023-09-01,18.70,748.00
INV000802,C00019,P00991,9,2025-10-06,140.85,1267.65
INV000803,C00019,P00038,5,2024-08-13,253.32,1266.60
INV000804,C00019,P00497,23,2023-04-05,39.80,915.40
INV000805,C00019,P01939,15,2023-03-22,107.38,1610.70
INV000806,C00019,P01510,46,2025-01-15,44.35,2040.10
INV000807,C00019,P05315,4,2024-04-11,24.17,96.68
INV000808,C00019,P00262,4,2023-09-01,120.92,483.68
INV000809,C00019,P02028,88,2024-04-18,38.99,3431.12
INV000810,C00019,P04676,3,2025-04-28,30.25,90.75
INV000811,C00019,P01501,19,2024-06-12,46.77,888.63
INV000812,C00019,P04690,3,2023-12-30,14.98,44.94
INV000813,C00019,P01204,5,2024-06-16,15.87,79.35
INV000814,C00019,P04371,16,2023-02-08,65.07,1041.12
INV000815,C00019,P02193,86,2023-05-26,37.76,3247.36
INV000816,C00020,P03926,1,2024-12-31,161.78,161.78
INV000817,C00020,P03919,3,2023-05-24,73.42,220.26
INV000818,C00020,P04064,1,2024-03-06,127.08,127.08
INV000819,C00020,P03958,3,2023-03-15,183.49,550.47
INV000820,C00020,P03856,22,2024-10-13,17.45,383.90
INV000821,C00020,P00767,12,2024-08-07,51.57,618.84
INV000822,C00020,P03910,2,2024-05-26,113.50,227.00
INV000823,C00020,P03893,4,2025-11-20,12.14,48.56
INV000824,C00020,P03963,4,2024-03-26,169.52,678.08
INV000825,C00020,P05134,1,2025-04-01,302.52,302.52
INV000826,C00020,P04724,8,2024-05-13,12.84,102.72
INV000827,C00020,P03878,4,2025-07-01,36.95,147.80
INV000828,C00020,P03631,24,2023-07-22,21.07,505.68
INV000829,C00020,P00136,3,2023-07-05,238.12,714.36
INV000830,C00020,P00656,25,2024-08-27,61.42,1535.50
INV000831,C00020,P04026,5,2025-08-02,13.84,69.20
INV000832,C00020,P03998,3,2023-07-10,18.27,54.81
INV000833,C00020,P03955,1,2023-02-02,135.22,135.22
INV000834,C00020,P03923,1,2023-09-05,253.65,253.65
INV000835,C00020,P04003,1,2024-06-21,27.13,27.13
INV000836,C00020,P00912,12,2024-09-14,28.80,345.60
INV000837,C00020,P03901,4,2024-02-15,145.55,582.20
INV000838,C00020,P03878,4,2023-09-18,38.41,153.64
INV000839,C00020,P03756,13,2023-06-25,72.03,936.39
INV000840,C00020,P03941,1,2024-08-25,150.48,150.48
INV000841,C00020,P03762,12,2023-05-26,81.30,975.60
INV000842,C00020,P04045,1,2025-11-19,103.18,103.18
INV000843,C00021,P03002,15,2024-07-01,39.53,592.95
INV000844,C00021,P04966,13,2025-12-09,11.57,150.41
INV000845,C00021,P01023,10,2024-03-09,56.67,566.70
INV000846,C00021,P00049,4,2023-06-30,135.54,542.16
INV000847,C00021,P03025,11,2023-07-12,53.93,593.23
INV000848,C00021,P03285,11,2025-10-25,145.64,1602.04
INV000849,C00021,P03137,15,2024-11-18,16.31,244.65
INV000850,C00021,P03399,23,2025-10-17,415.61,9559.03
INV000851,C00021,P03126,25,2023-07-08,18.70,467.50
INV000852,C00021,P03108,23,2025-06-01,19.80,455.40
INV000853,C00022,P00731,21,2025-08-30,44.00,924.00
INV000854,C00022,P02572,39,2025-09-29,50.06,1952.34
INV000855,C00022,P02452,17,2023-10-12,21.50,365.50
INV000856,C00022,P02652,28,2023-08-08,80.11,2243.08
INV000857,C00022,P02823,19,2025-08-06,10.20,193.80
INV000858,C00022,P02635,24,2023-04-21,88.16,2115.84
INV000859,C00022,P02714,8,2023-04-13,13.08,104.64
INV000860,C00022,P02362,30,2023-05-19,52.59,1577.70
INV000861,C00022,P02889,4,2024-08-13,46.27,185.08
INV000862,C00022,P02853,12,2024-04-04,17.45,209.40
INV000863,C00022,P02796,22,2023-07-27,24.18,531.96
