product_id,product_name,brand,l2_category,l3_category,functionality,unit_price,unit_of_measure,in_stock
P00239,Black+Decker Model 982 Reciprocating Saws,Black+Decker,Power Tools,Reciprocating Saws,Cutting,143.87,Each,TRUE
P00240,Milwaukee Model 468 Reciprocating Saws,Milwaukee,Power Tools,Reciprocating Saws,Cutting,87.82,Each,TRUE
P00241,DeWalt Model 939 Reciprocating Saws,DeWalt,Power Tools,Reciprocating Saws,Cutting,114.73,Each,FALSE
P00242,Black+Decker Model 220 Reciprocating Saws,Black+Decker,Power Tools,Reciprocating Saws,Cutting,208.29,Each,FALSE
P00243,Black+Decker Model 346 Reciprocating Saws,Black+Decker,Power Tools,Reciprocating Saws,Cutting,224.78,Each,TRUE
P00244,Ryobi Model 330 Reciprocating Saws,Ryobi,Power Tools,Reciprocating Saws,Cutting,199.27,Each,TRUE
P00245,Black+Decker Model 493 Reciprocating Saws,Black+Decker,Power Tools,Reciprocating Saws,Cutting,126.91,Each,TRUE
P00246,Black+Decker Model 389 Reciprocating Saws,Black+Decker,Power Tools,Reciprocating Saws,Cutting,159.47,Each,TRUE
P00247,DeWalt Model 369 Reciprocating Saws,DeWalt,Power Tools,Reciprocating Saws,Cutting,159.88,Each,TRUE
P00248,Black+Decker Model 369 Reciprocating Saws,Black+Decker,Power Tools,Reciprocating Saws,Cutting,142.62,Each,FALSE
P00249,DeWalt Model 738 Reciprocating Saws,DeWalt,Power Tools,Reciprocating Saws,Cutting,172.72,Each,FALSE
P00250,Bosch Model 284 Reciprocating Saws,Bosch,Power Tools,Reciprocating Saws,Cutting,162.40,Each,TRUE
P00251,Milwaukee Model 267 Reciprocating Saws,Milwaukee,Power Tools,Reciprocating Saws,Cutting,138.56,Each,TRUE
P00252,DeWalt Model 427 Reciprocating Saws,DeWalt,Power Tools,Reciprocating Saws,Cutting,223.18,Each,TRUE
P00253,DeWalt Model 194 Reciprocating Saws,DeWalt,Power Tools,Reciprocating Saws,Cutting,216.17,Each,TRUE
P00254,Bosch Model 313 Reciprocating Saws,Bosch,Power Tools,Reciprocating Saws,Cutting,247.18,Each,TRUE
P00255,Black+Decker Model 467 Reciprocating Saws,Black+Decker,Power Tools,Reciprocating Saws,Cutting,207.27,Each,TRUE
P00256,DeWalt Model 747 Reciprocating Saws,DeWalt,Power Tools,Reciprocating Saws,Cutting,237.25,Each,FALSE
P00257,Black+Decker Model 921 Reciprocating Saws,Black+Decker,Power Tools,Reciprocating Saws,Cutting,211.19,Each,TRUE
P00258,Black+Decker Model 331 Reciprocating Saws,Black+Decker,Power Tools,Reciprocating Saws,Cutting,166.86,Each,TRUE
P00259,Milwaukee Model 971 Reciprocating Saws,Milwaukee,Power Tools,Reciprocating Saws,Cutting,114.62,Each,TRUE
P00260,DeWalt Model 182 Reciprocating Saws,DeWalt,Power Tools,Reciprocating Saws,Cutting,105.28,Each,TRUE
P00261,DeWalt Model 240 Reciprocating Saws,DeWalt,Power Tools,Reciprocating Saws,Cutting,189.68,Each,TRUE
P00262,DeWalt Model 541 Reciprocating Saws,DeWalt,Power Tools,Reciprocating Saws,Cutting,130.57,Each,FALSE
P00263,Makita Model 809 Reciprocating Saws,Makita,Power Tools,Reciprocating Saws,Cutting,244.74,Each,FALSE
P00264,Makita Model 872 Reciprocating Saws,Makita,Power Tools,Reciprocating Saws,Cutting,172.32,Each,TRUE
P00265,DeWalt Model 732 Reciprocating Saws,DeWalt,Power Tools,Reciprocating Saws,Cutting,173.60,Each,TRUE
P00266,Bosch Model 108 Reciprocating Saws,Bosch,Power Tools,Reciprocating Saws,Cutting,127.80,Each,TRUE
P00267,Milwaukee Model 777 Reciprocating Saws,Milwaukee,Power Tools,Reciprocating Saws,Cutting,176.90,Each,TRUE
P00268,Milwaukee Model 116 Reciprocating Saws,Milwaukee,Power Tools,Reciprocating Saws,Cutting,123.95,Each,TRUE
P00269,Makita Model 578 Reciprocating Saws,Makita,Power Tools,Reciprocating Saws,Cutting,86.82,Each,TRUE
P00270,Milwaukee Model 588 Reciprocating Saws,Milwaukee,Power Tools,Reciprocating Saws,Cutting,204.73,Each,TRUE
P00271,Bosch Model 597 Jigsaws,Bosch,Power Tools,Jigsaws,Cutting,75.16,Each,TRUE
P00272,Ryobi Model 130 Jigsaws,Ryobi,Power Tools,Jigsaws,Cutting,62.14,Each,TRUE
P00273,Ryobi Model 746 Jigsaws,Ryobi,Power Tools,Jigsaws,Cutting,139.36,Each,TRUE
P00274,Ryobi Model 959 Jigsaws,Ryobi,Power Tools,Jigsaws,Cutting,74.46,Each,TRUE
P00275,Black+Decker Model 657 Jigsaws,Black+Decker,Power Tools,Jigsaws,Cutting,173.17,Each,TRUE
P00276,DeWalt Model 598 Jigsaws,DeWalt,Power Tools,Jigsaws,Cutting,126.44,Each,TRUE
P00277,Milwaukee Model 430 Jigsaws,Milwaukee,Power Tools,Jigsaws,Cutting,115.47,Each,TRUE
P00278,Ryobi Model 746 Jigsaws,Ryobi,Power Tools,Jigsaws,Cutting,87.11,Each,TRUE
P00279,Ryobi Model 142 Jigsaws,Ryobi,Power Tools,Jigsaws,Cutting,122.49,Each,TRUE
P00280,Makita Model 363 Jigsaws,Makita,Power Tools,Jigsaws,Cutting,168.08,Each,FALSE
P00281,Ryobi Model 361 Jigsaws,Ryobi,Power Tools,Jigsaws,Cutting,104.14,Each,TRUE
P00282,Ryobi Model 161 Jigsaws,Ryobi,Power Tools,Jigsaws,Cutting,73.76,Each,TRUE
P00283,Black+Decker Model 404 Jigsaws,Black+Decker,Power Tools,Jigsaws,Cutting,57.29,Each,TRUE
P00284,Ryobi Model 755 Jigsaws,Ryobi,Power Tools,Jigsaws,Cutting,53.16,Each,TRUE
P00285,Ryobi Model 822 Jigsaws,Ryobi,Power Tools,Jigsaws,Cutting,169.86,Each,TRUE
P00286,DeWalt Model 394 Jigsaws,DeWalt,Power Tools,Jigsaws,Cutting,179.08,Each,TRUE
P00287,Makita Model 305 Jigsaws,Makita,Power Tools,Jigsaws,Cutting,142.87,Each,TRUE
P00288,Milwaukee Model 376 Jigsaws,Milwaukee,Power Tools,Jigsaws,Cutting,112.46,Each,TRUE
P00289,Black+Decker Model 560 Jigsaws,Black+Decker,Power Tools,Jigsaws,Cutting,79.38,Each,TRUE
P00290,Makita Model 132 Jigsaws,Makita,Power Tools,Jigsaws,Cutting,118.62,Each,TRUE
P00291,Bosch Model 882 Jigsaws,Bosch,Power Tools,Jigsaws,Cutting,64.94,Each,TRUE
P00292,Makita Model 962 Jigsaws,Makita,Power Tools,Jigsaws,Cutting,105.57,Each,TRUE
P00293,Makita Model 675 Jigsaws,Makita,Power Tools,Jigsaws,Cutting,152.47,Each,TRUE
P00294,Milwaukee Model 265 Jigsaws,Milwaukee,Power Tools,Jigsaws,Cutting,67.59,Each,TRUE
P00295,Bosch Model 421 Jigsaws,Bosch,Power Tools,Jigsaws,Cutting,178.58,Each,TRUE
P00296,Milwaukee Model 787 Jigsaws,Milwaukee,Power Tools,Jigsaws,Cutting,119.88,Each,TRUE
P00297,Milwaukee Model 258 Jigsaws,Milwaukee,Power Tools,Jigsaws,Cutting,96.56,Each,TRUE
P00298,Bosch Model 541 Jigsaws,Bosch,Power Tools,Jigsaws,Cutting,177.78,Each,TRUE
P00299,Makita Model 305 Jigsaws,Makita,Power Tools,Jigsaws,Cutting,113.78,Each,TRUE
P00300,Black+Decker Model 337 Jigsaws,Black+Decker,Power Tools,Jigsaws,Cutting,131.50,Each,TRUE
P00301,Bosch Model 522 Jigsaws,Bosch,Power Tools,Jigsaws,Cutting,162.03,Each,TRUE
P00302,Black+Decker Model 680 Jigsaws,Black+Decker,Power Tools,Jigsaws,Cutting,167.92,Each,TRUE
P00303,DeWalt Model 416 Jigsaws,DeWalt,Power Tools,Jigsaws,Cutting,94.18,Each,TRUE
P00304,Black+Decker Model 974 Jigsaws,Black+Decker,Power Tools,Jigsaws,Cutting,102.02,Each,TRUE
P00305,Bosch Model 762 Jigsaws,Bosch,Power Tools,Jigsaws,Cutting,90.92,Each,TRUE
P00306,Milwaukee Model 157 Jigsaws,Milwaukee,Power Tools,Jigsaws,Cutting,114.88,Each,FALSE
P00307,Milwaukee Model 146 Jigsaws,Milwaukee,Power Tools,Jigsaws,Cutting,147.43,Each,TRUE
P00308,Ryobi Model 195 Jigsaws,Ryobi,Power Tools,Jigsaws,Cutting,77.74,Each,TRUE
P00309,DeWalt Model 376 Jigsaws,DeWalt,Power Tools,Jigsaws,Cutting,72.90,Each,FALSE
P00310,Bosch Model 446 Jigsaws,Bosch,Power Tools,Jigsaws,Cutting,68.22,Each,TRUE
P00311,Black+Decker Model 602 Jigsaws,Black+Decker,Power Tools,Jigsaws,Cutting,137.35,Each,TRUE
P00312,DeWalt Model 296 Jigsaws,DeWalt,Power Tools,Jigsaws,Cutting,143.22,Each,FALSE
P00313,Ryobi Model 424 Jigsaws,Ryobi,Power Tools,Jigsaws,Cutting,123.29,Each,TRUE
P00314,DeWalt Model 267 Jigsaws,DeWalt,Power Tools,Jigsaws,Cutting,175.09,Each,FALSE
P00315,Black+Decker Model 846 Jigsaws,Black+Decker,Power Tools,Jigsaws,Cutting,80.03,Each,TRUE
P00316,Milwaukee Model 401 Angle Grinders,Milwaukee,Power Tools,Angle Grinders,Grinding,150.07,Each,TRUE
P00317,Milwaukee Model 795 Angle Grinders,Milwaukee,Power Tools,Angle Grinders,Grinding,123.92,Each,TRUE
P00318,Bosch Model 977 Angle Grinders,Bosch,Power Tools,Angle Grinders,Grinding,185.73,Each,TRUE
P00319,Milwaukee Model 253 Angle Grinders,Milwaukee,Power Tools,Angle Grinders,Grinding,170.19,Each,TRUE
P00320,Ryobi Model 561 Angle Grinders,Ryobi,Power Tools,Angle Grinders,Grinding,147.89,Each,TRUE
P00321,DeWalt Model 398 Angle Grinders,DeWalt,Power Tools,Angle Grinders,Grinding,197.80,Each,TRUE
P00322,Milwaukee Model 234 Angle Grinders,Milwaukee,Power Tools,Angle Grinders,Grinding,76.95,Each,TRUE
P00323,Bosch Model 987 Angle Grinders,Bosch,Power Tools,Angle Grinders,Grinding,167.31,Each,TRUE
P00324,Ryobi Model 677 Angle Grinders,Ryobi,Power Tools,Angle Grinders,Grinding,140.22,Each,TRUE
P00325,Ryobi Model 458 Angle Grinders,Ryobi,Power Tools,Angle Grinders,Grinding,194.58,Each,TRUE
P00326,Milwaukee Model 808 Angle Grinders,Milwaukee,Power Tools,Angle Grinders,Grinding,63.76,Each,TRUE
P00327,Bosch Model 724 Angle Grinders,Bosch,Power Tools,Angle Grinders,Grinding,150.79,Each,TRUE
P00328,Bosch Model 860 Angle Grinders,Bosch,Power Tools,Angle Grinders,Grinding,126.16,Each,FALSE
P00329,Black+Decker Model 913 Angle Grinders,Black+Decker,Power Tools,Angle Grinders,Grinding,69.99,Each,TRUE
P00330,Black+Decker Model 362 Angle Grinders,Black+Decker,Power Tools,Angle Grinders,Grinding,96.76,Each,TRUE
P00331,Ryobi Model 599 Angle Grinders,Ryobi,Power Tools,Angle Grinders,Grinding,68.15,Each,TRUE
P00332,Bosch Model 233 Angle Grinders,Bosch,Power Tools,Angle Grinders,Grinding,113.88,Each,TRUE
P00333,Bosch Model 537 Angle Grinders,Bosch,Power Tools,Angle Grinders,Grinding,106.86,Each,TRUE
P00334,Bosch Model 592 Angle Grinders,Bosch,Power Tools,Angle Grinders,Grinding,131.88,Each,FALSE
P00335,Black+Decker Model 779 Angle Grinders,Black+Decker,Power Tools,Angle Grinders,Grinding,106.03,Each,TRUE
P00336,Black+Decker Model 498 Angle Grinders,Black+Decker,Power Tools,Angle Grinders,Grinding,139.20,Each,TRUE
P00337,Ryobi Model 619 Angle Grinders,Ryobi,Power Tools,Angle Grinders,Grinding,188.03,Each,TRUE
P00338,Black+Decker Model 860 Angle Grinders,Black+Decker,Power Tools,Angle Grinders,Grinding,144.66,Each,TRUE
P00339,Makita Model 593 Angle Grinders,Makita,Power Tools,Angle Grinders,Grinding,189.99,Each,TRUE
P00340,Ryobi Model 297 Angle Grinders,Ryobi,Power Tools,Angle Grinders,Grinding,194.57,Each,TRUE
P00341,Black+Decker Model 936 Angle Grinders,Black+Decker,Power Tools,Angle Grinders,Grinding,129.31,Each,TRUE
P00342,DeWalt Model 469 Angle Grinders,DeWalt,Power Tools,Angle Grinders,Grinding,148.26,Each,TRUE
P00343,DeWalt Model 778 Angle Grinders,DeWalt,Power Tools,Angle Grinders,Grinding,145.51,Each,TRUE
P00344,Ryobi Model 751 Angle Grinders,Ryobi,Power Tools,Angle Grinders,Grinding,77.53,Each,TRUE
P00345,Ryobi Model 728 Angle Grinders,Ryobi,Power Tools,Angle Grinders,Grinding,158.02,Each,TRUE
P00346,Milwaukee Model 748 Angle Grinders,Milwaukee,Power Tools,Angle Grinders,Grinding,140.58,Each,TRUE
P00347,Milwaukee Model 283 Angle Grinders,Milwaukee,Power Tools,Angle Grinders,Grinding,115.33,Each,TRUE
P00348,Ryobi Model 267 Angle Grinders,Ryobi,Power Tools,Angle Grinders,Grinding,153.57,Each,TRUE
P00349,Milwaukee Model 432 Angle Grinders,Milwaukee,Power Tools,Angle Grinders,Grinding,122.45,Each,TRUE
P00350,DeWalt Model 707 Angle Grinders,DeWalt,Power Tools,Angle Grinders,Grinding,158.91,Each,TRUE
P00351,Makita Model 748 Angle Grinders,Makita,Power Tools,Angle Grinders,Grinding,96.78,Each,TRUE
P00352,Makita Model 780 Angle Grinders,Makita,Power Tools,Angle Grinders,Grinding,70.42,Each,TRUE
P00353,Milwaukee Model 762 Angle Grinders,Milwaukee,Power Tools,Angle Grinders,Grinding,122.26,Each,TRUE
P00354,DeWalt Model 296 Angle Grinders,DeWalt,Power Tools,Angle Grinders,Grinding,72.55,Each,TRUE
P00355,Bosch Model 384 Angle Grinders,Bosch,Power Tools,Angle Grinders,Grinding,176.01,Each,TRUE
P00356,Bosch Model 915 Angle Grinders,Bosch,Power Tools,Angle Grinders,Grinding,61.34,Each,TRUE
P00357,Makita Model 887 Angle Grinders,Makita,Power Tools,Angle Grinders,Grinding,71.36,Each,FALSE
P00358,Bosch Model 572 Angle Grinders,Bosch,Power Tools,Angle Grinders,Grinding,111.82,Each,TRUE
P00359,Bosch Model 591 Angle Grinders,Bosch,Power Tools,Angle Grinders,Grinding,196.38,Each,TRUE
P00360,DeWalt Model 911 Angle Grinders,DeWalt,Power Tools,Angle Grinders,Grinding,165.32,Each,TRUE
P00361,Milwaukee Model 220 Sanders,Milwaukee,Power Tools,Sanders,Sanding,83.49,Each,TRUE
P00362,DeWalt Model 325 Sanders,DeWalt,Power Tools,Sanders,Sanding,157.09,Each,TRUE
P00363,Makita Model 826 Sanders,Makita,Power Tools,Sanders,Sanding,113.95,Each,TRUE
P00364,Bosch Model 460 Sanders,Bosch,Power Tools,Sanders,Sanding,161.47,Each,TRUE
P00365,DeWalt Model 543 Sanders,DeWalt,Power Tools,Sanders,Sanding,158.63,Each,TRUE
P00366,Makita Model 772 Sanders,Makita,Power Tools,Sanders,Sanding,157.58,Each,TRUE
P00367,Black+Decker Model 708 Sanders,Black+Decker,Power Tools,Sanders,Sanding,120.54,Each,TRUE
P00368,Bosch Model 377 Sanders,Bosch,Power Tools,Sanders,Sanding,126.22,Each,TRUE
P00369,Milwaukee Model 654 Sanders,Milwaukee,Power Tools,Sanders,Sanding,112.39,Each,TRUE
P00370,Bosch Model 896 Sanders,Bosch,Power Tools,Sanders,Sanding,70.35,Each,TRUE
P00371,Bosch Model 557 Sanders,Bosch,Power Tools,Sanders,Sanding,178.11,Each,TRUE
P00372,Milwaukee Model 432 Sanders,Milwaukee,Power Tools,Sanders,Sanding,76.03,Each,TRUE
P00373,Ryobi Model 563 Sanders,Ryobi,Power Tools,Sanders,Sanding,160.11,Each,TRUE
P00374,DeWalt Model 118 Sanders,DeWalt,Power Tools,Sanders,Sanding,115.00,Each,TRUE
P00375,Milwaukee Model 560 Sanders,Milwaukee,Power Tools,Sanders,Sanding,51.16,Each,TRUE
P00376,DeWalt Model 776 Sanders,DeWalt,Power Tools,Sanders,Sanding,54.82,Each,TRUE
P00377,Bosch Model 220 Sanders,Bosch,Power Tools,Sanders,Sanding,163.48,Each,TRUE
P00378,DeWalt Model 490 Sanders,DeWalt,Power Tools,Sanders,Sanding,153.00,Each,TRUE
P00379,DeWalt Model 851 Sanders,DeWalt,Power Tools,Sanders,Sanding,82.74,Each,TRUE
P00380,DeWalt Model 719 Sanders,DeWalt,Power Tools,Sanders,Sanding,146.48,Each,TRUE
P00381,Milwaukee Model 544 Sanders,Milwaukee,Power Tools,Sanders,Sanding,150.54,Each,TRUE
P00382,DeWalt Model 946 Sanders,DeWalt,Power Tools,Sanders,Sanding,169.10,Each,TRUE
P00383,Makita Model 198 Sanders,Makita,Power Tools,Sanders,Sanding,54.40,Each,TRUE
P00384,Black+Decker Model 986 Sanders,Black+Decker,Power Tools,Sanders,Sanding,105.63,Each,TRUE
P00385,DeWalt Model 386 Sanders,DeWalt,Power Tools,Sanders,Sanding,179.85,Each,TRUE
P00386,Ryobi Model 280 Sanders,Ryobi,Power Tools,Sanders,Sanding,79.88,Each,TRUE
P00387,Milwaukee Model 194 Sanders,Milwaukee,Power Tools,Sanders,Sanding,102.63,Each,TRUE
P00388,Ryobi Model 748 Sanders,Ryobi,Power Tools,Sanders,Sanding,170.19,Each,TRUE
P00389,Black+Decker Model 285 Sanders,Black+Decker,Power Tools,Sanders,Sanding,179.36,Each,TRUE
P00390,Ryobi Model 317 Sanders,Ryobi,Power Tools,Sanders,Sanding,76.73,Each,TRUE
P00391,Milwaukee Model 644 Sanders,Milwaukee,Power Tools,Sanders,Sanding,85.83,Each,TRUE
P00392,Black+Decker Model 859 Sanders,Black+Decker,Power Tools,Sanders,Sanding,91.90,Each,TRUE
P00393,Makita Model 220 Sanders,Makita,Power Tools,Sanders,Sanding,56.90,Each,TRUE
P00394,Makita Model 990 Sanders,Makita,Power Tools,Sanders,Sanding,176.37,Each,TRUE
P00395,Ryobi Model 470 Sanders,Ryobi,Power Tools,Sanders,Sanding,41.95,Each,TRUE
P00396,Ryobi Model 935 Sanders,Ryobi,Power Tools,Sanders,Sanding,84.77,Each,TRUE
P00397,Black+Decker Model 198 Sanders,Black+Decker,Power Tools,Sanders,Sanding,143.43,Each,TRUE
P00398,Black+Decker Model 664 Sanders,Black+Decker,Power Tools,Sanders,Sanding,40.91,Each,TRUE
P00399,Milwaukee Model 889 Sanders,Milwaukee,Power Tools,Sanders,Sanding,85.65,Each,TRUE
P00400,Makita Model 978 Sanders,Makita,Power Tools,Sanders,Sanding,135.02,Each,TRUE
P00401,Bosch Model 690 Sanders,Bosch,Power Tools,Sanders,Sanding,66.50,Each,TRUE
P00402,Bosch Model 841 Sanders,Bosch,Power Tools,Sanders,Sanding,70.46,Each,TRUE
P00403,DeWalt Model 247 Sanders,DeWalt,Power Tools,Sanders,Sanding,145.80,Each,TRUE
P00404,Black+Decker Model 186 Sanders,Black+Decker,Power Tools,Sanders,Sanding,91.81,Each,TRUE
P00405,Black+Decker Model 949 Sanders,Black+Decker,Power Tools,Sanders,Sanding,166.63,Each,TRUE
P00406,Bosch Model 853 Nail Guns,Bosch,Power Tools,Nail Guns,Fastening,320.64,Each,TRUE
P00407,Bosch Model 982 Nail Guns,Bosch,Power Tools,Nail Guns,Fastening,433.08,Each,FALSE
P00408,Makita Model 821 Nail Guns,Makita,Power Tools,Nail Guns,Fastening,202.51,Each,TRUE
P00409,Milwaukee Model 965 Nail Guns,Milwaukee,Power Tools,Nail Guns,Fastening,218.34,Each,TRUE
P00410,Bosch Model 492 Nail Guns,Bosch,Power Tools,Nail Guns,Fastening,204.14,Each,TRUE
P00411,DeWalt Model 792 Nail Guns,DeWalt,Power Tools,Nail Guns,Fastening,244.09,Each,FALSE
P00412,Ryobi Model 630 Nail Guns,Ryobi,Power Tools,Nail Guns,Fastening,169.91,Each,TRUE
P00413,Black+Decker Model 448 Nail Guns,Black+Decker,Power Tools,Nail Guns,Fastening,175.98,Each,FALSE
P00414,Black+Decker Model 172 Nail Guns,Black+Decker,Power Tools,Nail Guns,Fastening,283.40,Each,FALSE
P00415,Ryobi Model 619 Nail Guns,Ryobi,Power Tools,Nail Guns,Fastening,280.64,Each,TRUE
P00416,DeWalt Model 468 Nail Guns,DeWalt,Power Tools,Nail Guns,Fastening,281.81,Each,TRUE
P00417,Black+Decker Model 728 Nail Guns,Black+Decker,Power Tools,Nail Guns,Fastening,255.03,Each,TRUE
P00418,Makita Model 880 Nail Guns,Makita,Power Tools,Nail Guns,Fastening,160.87,Each,TRUE
P00419,DeWalt Model 820 Nail Guns,DeWalt,Power Tools,Nail Guns,Fastening,290.09,Each,TRUE
P00420,Bosch Model 367 Nail Guns,Bosch,Power Tools,Nail Guns,Fastening,423.72,Each,TRUE
P00421,Bosch Model 607 Nail Guns,Bosch,Power Tools,Nail Guns,Fastening,448.79,Each,TRUE
P00422,Ryobi Model 920 Nail Guns,Ryobi,Power Tools,Nail Guns,Fastening,256.55,Each,TRUE
P00423,Makita Model 437 Nail Guns,Makita,Power Tools,Nail Guns,Fastening,485.49,Each,TRUE
P00424,Black+Decker Model 167 Nail Guns,Black+Decker,Power Tools,Nail Guns,Fastening,433.76,Each,TRUE
P00425,Bosch Model 207 Nail Guns,Bosch,Power Tools,Nail Guns,Fastening,193.06,Each,FALSE
P00426,Makita Model 322 Nail Guns,Makita,Power Tools,Nail Guns,Fastening,170.04,Each,TRUE
P00427,DeWalt Model 905 Nail Guns,DeWalt,Power Tools,Nail Guns,Fastening,412.92,Each,TRUE
P00428,Black+Decker Model 645 Nail Guns,Black+Decker,Power Tools,Nail Guns,Fastening,261.11,Each,TRUE
P00429,DeWalt Model 452 Nail Guns,DeWalt,Power Tools,Nail Guns,Fastening,195.60,Each,TRUE
P00430,Bosch Model 330 Nail Guns,Bosch,Power Tools,Nail Guns,Fastening,183.90,Each,TRUE
P00431,DeWalt Model 330 Nail Guns,DeWalt,Power Tools,Nail Guns,Fastening,288.94,Each,TRUE
P00432,Milwaukee Model 778 Nail Guns,Milwaukee,Power Tools,Nail Guns,Fastening,307.07,Each,TRUE
P00433,DeWalt Model 176 Nail Guns,DeWalt,Power Tools,Nail Guns,Fastening,452.95,Each,TRUE
P00434,Bosch Model 136 Nail Guns,Bosch,Power Tools,Nail Guns,Fastening,477.48,Each,TRUE
P00435,Bosch Model 149 Nail Guns,Bosch,Power Tools,Nail Guns,Fastening,393.64,Each,TRUE
P00436,Ryobi Model 346 Nail Guns,Ryobi,Power Tools,Nail Guns,Fastening,486.21,Each,TRUE
P00437,DeWalt Model 169 Nail Guns,DeWalt,Power Tools,Nail Guns,Fastening,162.48,Each,TRUE
P00438,Ryobi Model 999 Nail Guns,Ryobi,Power Tools,Nail Guns,Fastening,463.03,Each,TRUE
P00439,Black+Decker Model 705 Nail Guns,Black+Decker,Power Tools,Nail Guns,Fastening,288.53,Each,TRUE
P00440,Ryobi Model 753 Nail Guns,Ryobi,Power Tools,Nail Guns,Fastening,444.87,Each,TRUE
P00441,Black+Decker Model 676 Nail Guns,Black+Decker,Power Tools,Nail Guns,Fastening,167.46,Each,TRUE
P00442,Milwaukee Model 326 Nail Guns,Milwaukee,Power Tools,Nail Guns,Fastening,361.75,Each,TRUE
P00443,Ryobi Model 501 Nail Guns,Ryobi,Power Tools,Nail Guns,Fastening,199.56,Each,TRUE
P00444,Makita Model 763 Nail Guns,Makita,Power Tools,Nail Guns,Fastening,192.45,Each,TRUE
P00445,DeWalt Model 623 Nail Guns,DeWalt,Power Tools,Nail Guns,Fastening,400.81,Each,TRUE
P00446,Makita Model 200 Nail Guns,Makita,Power Tools,Nail Guns,Fastening,325.70,Each,TRUE
P00447,Ryobi Model 484 Nail Guns,Ryobi,Power Tools,Nail Guns,Fastening,492.14,Each,TRUE
P00448,Ryobi Model 972 Nail Guns,Ryobi,Power Tools,Nail Guns,Fastening,320.31,Each,TRUE
P00449,Bosch Model 934 Nail Guns,Bosch,Power Tools,Nail Guns,Fastening,466.26,Each,TRUE
P00450,Makita Model 777 Nail Guns,Makita,Power Tools,Nail Guns,Fastening,200.88,Each,TRUE
P00451,Ryobi Model 535 Impact Wrenches,Ryobi,Power Tools,Impact Wrenches,Fastening,243.72,Each,TRUE
P00452,Black+Decker Model 103 Impact Wrenches,Black+Decker,Power Tools,Impact Wrenches,Fastening,179.13,Each,FALSE
P00453,Ryobi Model 332 Impact Wrenches,Ryobi,Power Tools,Impact Wrenches,Fastening,185.39,Each,TRUE
P00454,Makita Model 802 Impact Wrenches,Makita,Power Tools,Impact Wrenches,Fastening,328.58,Each,TRUE
P00455,Makita Model 463 Impact Wrenches,Makita,Power Tools,Impact Wrenches,Fastening,123.52,Each,TRUE
P00456,DeWalt Model 836 Impact Wrenches,DeWalt,Power Tools,Impact Wrenches,Fastening,254.03,Each,TRUE
P00457,Milwaukee Model 707 Impact Wrenches,Milwaukee,Power Tools,Impact Wrenches,Fastening,178.47,Each,TRUE
P00458,DeWalt Model 431 Impact Wrenches,DeWalt,Power Tools,Impact Wrenches,Fastening,133.04,Each,TRUE
P00459,Makita Model 254 Impact Wrenches,Makita,Power Tools,Impact Wrenches,Fastening,312.29,Each,TRUE
